07001PLTLB267HO,111422,DIETHANOLAMINE,0
07001THGRY130ES,107211,ETHYLENE GLYCOL,15
07001THPRC100ES,N230,CERTAIN GLYCOL ETHERS,0
07008NGLHR700BL,71556,111-TRICHLOROETHANE,5192
07008NGLHR700BL,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",0
07064NTDST300MA,7439921,LEAD,0
07064NTDST300MA,7439976,MERCURY,0
07064NTDST300MA,7440020,NICKEL,1
07001CLBNC255BL,7697372,NITRIC ACID,33
07001CLBNC255BL,64186,FORMIC ACID,0
07001CLBNC255BL,N230,CERTAIN GLYCOL ETHERS,11
07008BLLGLONEMI,N420,LEAD COMPOUNDS,174
07008BGCRF10MIN,71556,111-TRICHLOROETHANE,16231
07008XFRDS600MI,7439921,LEAD,1
07008XFRDS600MI,7440508,COPPER,0
07008XFRDS600MI,67561,METHANOL,10
07008XFRDS600MI,7697372,NITRIC ACID,10
07095LCNBL11CRA,100414,ETHYLBENZENE,955
07095LCNBL11CRA,N230,CERTAIN GLYCOL ETHERS,1588
07095LCNBL11CRA,71363,N-BUTYL ALCOHOL,1669
07095LCNBL11CRA,91203,NAPHTHALENE,6975
07095LCNBL11CRA,1330207,XYLENE (MIXED ISOMERS),7537
07095LCNBL11CRA,95636,124-TRIMETHYLBENZENE,5272
07095LCNBL11CRA,131113,DIMETHYL PHTHALATE,2535
