07095HGNDZ1AMBO,75456,CHLORODIFLUOROMETHANE,13000
07095LPHSS2AMBO,1330207,XYLENE (MIXED ISOMERS),10071
07095LPHSS2AMBO,108883,TOLUENE,1378
07095MRCNCCUTTE,7664417,AMMONIA,20428
07095MRCNCCUTTE,107131,ACRYLONITRILE,336
07095RSSLL14CON,N230,CERTAIN GLYCOL ETHERS,11836
07095RSSLL14CON,100414,ETHYLBENZENE,1733
07095RSSLL14CON,71363,N-BUTYL ALCOHOL,5398
07095RSSLL14CON,108883,TOLUENE,2247
07095RSSLL14CON,1330207,XYLENE (MIXED ISOMERS),7820
07095RSSLL14CON,95636,124-TRIMETHYLBENZENE,3683
08861CHVRN1200S,N420,LEAD COMPOUNDS,1
08861CHVRN1200S,191242,BENZO(GHI)PERYLENE,0
08861CHVRN1200S,91203,NAPHTHALENE,12
08861CHVRN1200S,N590,POLYCYCLIC AROMATIC COMPOUNDS,0
08861NGLRT1200A,1330207,XYLENE (MIXED ISOMERS),3
08861NGLRT1200A,95636,124-TRIMETHYLBENZENE,3
08861NGLRT1200A,N230,CERTAIN GLYCOL ETHERS,7
08861NGLRT1200A,131113,DIMETHYL PHTHALATE,2
08861NGLRT1200A,71363,N-BUTYL ALCOHOL,1
08861NGLRT1200A,91203,NAPHTHALENE,3
08862WTCCR1000C,121448,TRIETHYLAMINE,0
08862WTCCR1000C,N120,DIISOCYANATES,219
08862WTCCR1000C,107211,ETHYLENE GLYCOL,1585
08862WTCCR1000C,302012,HYDRAZINE,0
08862WTCCR1000C,872504,N-METHYL-2-PYRROLIDONE,0
07095FBRNT2CUTT,100425,STYRENE,114
