07012GRGVN95IND,GEORGE VINCENT INC,40.8457,74.1548
07012SCHRCONEST,LUBRIZOL ADVANCED MATERIALS INC,40.8445,74.155
07012SMTHK65IND,GLAXOSMITHKLINE CONSUMER BRANDS LP,40.8444,74.1528
07012TLDYN350AL,TELEDYNE TUNGSTEN PRODS.,40.8417,74.1556
07012TLNTC810BL,ATLANTIC CASTING & ENGINEERING CORP,40.8483,74.155
07012DRTST185SC,DURO-TEST CORP.,40.85,74.155
07012NNCMP800ST,UNION CAMP CORP. FOLDING CARTON DIV.,40.8351,74.151
07014RYCLN10ROB,RYCOLINE PRODUCTS LLC,40.8281,74.1449
07110HFFMN340KI,HOFFMANN-LA ROCHE INC,40.8333,74.15
07110TLNTC10KIN,CROMPTON COLORS INC,40.8275,74.1436
07014SCPNK2BRID,SICPA INK SYS. CORP.,40.8308,74.135
07110PNCNC115EA,PNC2 INC.,40.8181,74.1406
07014DLTXP210DE,DELATEX CORPORATION,40.8312,74.1309
07014LPHPR210DE,ALPHA PROCESSING CO INC,40.8312,74.1309
07014TTHYR24PAR,OTTO H. YORK WIRE DIV.,40.8383,74.1323
07015GVDNC125DE,GIVAUDAN-ROURE CORP.,40.8294,74.1306
07014FLXCT610RI,FLEXICOTE INC.,40.833,74.1231
07014MDLND481RI,INX INTERNATIONAL INK CO.,40.8306,74.1236
07055NFLCR217BR,UNIFOIL CORP.,40.8428,74.1346
